trial_idx,choice1,choice2,rt1,rt2,diff2,pda_loglik,pda_used_eps,pda_n_samples,analytical_loglik,loglik_diff,abs_err,mean_ll
57,2,3,1893.0,836.0,,-16.17203339792418,false,1000,-15.855269683097632,-0.31676371482654986,0.31676371482654986,-16.013651540510907
58,1,2,2013.0,1250.0,,-14.78269524389979,false,1000,-15.047891127607347,0.2651958837075572,0.2651958837075572,-14.915293185753569
59,2,4,1949.0,1714.0,,-16.16693736133359,false,1000,-16.030068297348123,-0.1368690639854684,0.1368690639854684,-16.09850282934086
60,1,1,1693.0,1105.0,,-15.246293057060539,false,1000,-15.206188989366222,-0.04010406769431718,0.04010406769431718,-15.22624102321338
61,2,4,1534.0,2773.0,,-16.95497406575445,false,1000,-16.695550984785115,-0.2594230809693343,0.2594230809693343,-16.825262525269782
62,2,4,1628.0,1877.0,,-15.44108316098078,false,1000,-15.22085807101847,-0.22022508996230883,0.22022508996230883,-15.330970615999625
63,2,3,3889.0,3255.0,,-18.88591660335363,false,1000,-19.22225575779725,0.33633915444362117,0.33633915444362117,-19.05408618057544
64,2,4,1032.0,3612.0,,-21.95568041678281,false,1000,-46.62297837940953,24.667297962626723,24.667297962626723,-34.28932939809617
65,2,4,1040.0,2814.0,,-26.358084912467984,false,1000,-47.094928129916234,20.73684321744825,20.73684321744825,-36.72650652119211
66,2,3,2043.0,2072.0,,-16.932159624353638,false,1000,-16.948103297400294,0.01594367304665667,0.01594367304665667,-16.940131460876966
67,2,3,1303.0,2081.0,,-17.1397350148883,false,1000,-17.175482360386745,0.03574734549844649,0.03574734549844649,-17.15760868763752
68,2,4,3497.0,1479.0,,-17.079612861323028,false,1000,-16.796070788158154,-0.2835420731648739,0.2835420731648739,-16.93784182474059
69,1,1,2784.0,640.0,,-15.789554785012308,false,1000,-15.654836196355863,-0.1347185886564457,0.1347185886564457,-15.722195490684086
70,2,3,6548.0,2678.0,,-19.185228936701566,false,1000,-19.022329073844826,-0.16289986285674019,0.16289986285674019,-19.103779005273196
71,2,4,3395.0,1827.0,,-17.095048739978502,false,1000,-17.04814214578476,-0.04690659419374299,0.04690659419374299,-17.07159544288163
72,1,2,2007.0,3231.0,,-16.387282338308598,false,1000,-16.565515148601538,0.1782328102929398,0.1782328102929398,-16.476398743455068
